C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_15_865.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_15_865.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_15_865.jpg,0,1,0,30.18143
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_15_937.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_15_937.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_15_937.jpg,0,1,0,30.18927
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_16_009.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_16_009.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_16_009.jpg,0,1,0,30.19001
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_16_078.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_16_078.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_16_078.jpg,-0.15,1,0,30.18638
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_16_147.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_16_147.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_16_147.jpg,-0.3,1,0,30.17218
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_16_214.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_16_214.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_16_214.jpg,-0.5000001,1,0,30.14746
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_16_285.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_16_285.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_16_285.jpg,0,1,0,30.17363
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_16_356.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_16_356.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_16_356.jpg,0,1,0,30.18695
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_16_424.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_16_424.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_16_424.jpg,0,1,0,30.18971
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_16_497.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_16_497.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_16_497.jpg,0,1,0,30.19016
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_16_570.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_16_570.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_16_570.jpg,-0.1,1,0,30.18906
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_16_638.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_16_638.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_16_638.jpg,-0.3,1,0,30.17123
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_16_705.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_16_705.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_16_705.jpg,0,1,0,30.18969
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_16_774.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_16_774.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_16_774.jpg,0,1,0,30.18993
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_16_845.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_16_845.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_16_845.jpg,0,1,0,30.19019
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_16_916.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_16_916.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_16_916.jpg,-0.15,1,0,30.18564
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_16_984.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_16_984.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_16_984.jpg,-0.3,1,0,30.17087
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_17_054.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_17_054.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_17_054.jpg,0,1,0,30.18875
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_17_125.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_17_125.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_17_125.jpg,0,1,0,30.18929
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_17_198.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_17_198.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_17_198.jpg,0,1,0,30.19061
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_17_265.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_17_265.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_17_265.jpg,0,1,0,30.19036
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_17_337.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_17_337.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_17_337.jpg,0,1,0,30.19033
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_17_405.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_17_405.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_17_405.jpg,-0.15,1,0,30.18489
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_17_473.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_17_473.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_17_473.jpg,-0.3,1,0,30.16992
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_17_546.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_17_546.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_17_546.jpg,0,1,0,30.18835
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_17_619.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_17_619.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_17_619.jpg,0,1,0,30.19005
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_17_692.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_17_692.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_17_692.jpg,0,1,0,30.19025
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_17_760.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_17_760.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_17_760.jpg,-0.05,1,0,30.18993
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_17_833.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_17_833.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_17_833.jpg,-0.2,1,0,30.18117
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_17_901.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_17_901.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_17_901.jpg,-0.4,1,0,30.15834
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_17_971.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_17_971.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_17_971.jpg,0,1,0,30.18758
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_18_042.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_18_042.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_18_042.jpg,0,1,0,30.18939
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_18_114.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_18_114.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_18_114.jpg,0,1,0,30.19009
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_18_186.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_18_186.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_18_186.jpg,0,1,0,30.19013
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_18_258.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_18_258.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_18_258.jpg,0,1,0,30.18996
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_18_327.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_18_327.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_18_327.jpg,0,1,0,30.19004
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_18_399.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_18_399.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_18_399.jpg,0,1,0,30.19005
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_18_470.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_18_470.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_18_470.jpg,0,1,0,30.19004
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_18_539.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_18_539.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_18_539.jpg,0,1,0,30.19003
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_18_612.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_18_612.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_18_612.jpg,0,1,0,30.19005
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_18_679.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_18_679.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_18_679.jpg,0,1,0,30.19011
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_18_748.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_18_748.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_18_748.jpg,0,1,0,30.19108
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_18_819.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_18_819.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_18_819.jpg,0,1,0,30.19047
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_18_888.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_18_888.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_18_888.jpg,0,1,0,30.19033
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_18_960.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_18_960.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_18_960.jpg,-0.15,1,0,30.18486
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_19_032.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_19_032.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_19_032.jpg,-0.3,1,0,30.16914
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_19_106.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_19_106.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_19_106.jpg,0,1,0,30.19013
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_19_177.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_19_177.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_19_177.jpg,0,1,0,30.19027
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_19_248.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_19_248.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_19_248.jpg,0,1,0,30.19032
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_19_320.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_19_320.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_19_320.jpg,0,1,0,30.19039
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_19_393.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_19_393.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_19_393.jpg,-0.15,1,0,30.18456
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_19_466.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_19_466.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_19_466.jpg,-0.35,1,0,30.16352
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_19_538.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_19_538.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_19_538.jpg,0,1,0,30.18952
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_19_609.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_19_609.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_19_609.jpg,0,1,0,30.18963
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_19_676.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_19_676.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_19_676.jpg,0,1,0,30.19077
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_19_745.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_19_745.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_19_745.jpg,0,1,0,30.19055
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_19_816.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_19_816.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_19_816.jpg,0,1,0,30.1891
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_19_883.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_19_883.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_19_883.jpg,0,1,0,30.19111
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_19_951.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_19_951.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_19_951.jpg,-0.15,1,0,30.18398
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_20_023.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_20_023.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_20_023.jpg,0,1,0,30.18471
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_20_095.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_20_095.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_20_095.jpg,0,1,0,30.1899
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_20_166.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_20_166.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_20_166.jpg,0,1,0,30.19033
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_20_237.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_20_237.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_20_237.jpg,0,1,0,30.19021
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_20_308.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_20_308.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_20_308.jpg,0,1,0,30.19029
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_20_377.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_20_377.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_20_377.jpg,-0.15,1,0,30.18464
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_20_444.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_20_444.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_20_444.jpg,-0.3,1,0,30.16973
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_20_516.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_20_516.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_20_516.jpg,0,1,0,30.18905
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_20_589.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_20_589.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_20_589.jpg,0,1,0,30.18912
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_20_662.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_20_662.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_20_662.jpg,0,1,0,30.19007
C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\center_2026_04_07_20_09_20_729.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\left_2026_04_07_20_09_20_729.jpg,C:\Users\Tommy\Documents\Seneca\Sem6\CVI\IMG\right_2026_04_07_20_09_20_729.jpg,-0.1,1,0,30.18897
